"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"208",6804,"cat 6_7",36.4942946904786,"cat 6_7","BT",4.863013699
"209",6804,"cat 4_5",2.36589097530555,"cat 4_5","BT",4.863013699
"210",6811,"cat 3_4",33.4603439324271,"cat 3_4","BT",4.868493151
"211",6811,"cat 5_6",116.513299248972,"cat 5_6","BT",4.868493151
"212",6811,"cat 4_5",16.3638623080537,"cat 4_5","BT",4.868493151
"213",6811,"cat 1_2",21.1337930055719,"cat 1_2","BT",4.868493151
"214",6811,"cat 2_3",31.3557004628186,"cat 2_3","BT",4.868493151
"215",6812,"cat 5_6",156.083912243671,"cat 5_6","BT",4.871232877
"216",6812,"cat 4_5",42.1865380491806,"cat 4_5","BT",4.871232877
"217",6812,"cat 1_2",1.33370463414749,"cat 1_2","BT",4.871232877
"218",6812,"cat 3_4",40.15186075933,"cat 3_4","BT",4.871232877
"219",6812,"cat 6_7",63.6802458243667,"cat 6_7","BT",4.871232877
"220",6812,"cat 2_3",78.7016154197462,"cat 2_3","BT",4.871232877
"221",6822,"cat 7_8",131.821070730847,"cat 7_8","BT",4.879452055
"222",6822,"cat 2_3",11.6790551818343,"cat 2_3","BT",4.879452055
"223",6822,"cat 3_4",24.6322528791448,"cat 3_4","BT",4.879452055
"224",6822,"cat 6_7",19.0547558233098,"cat 6_7","BT",4.879452055
"225",6822,"cat 4_5",46.2413104503914,"cat 4_5","BT",4.879452055
"226",6822,"cat 5_6",42.9380800667371,"cat 5_6","BT",4.879452055
"227",7118,"cat 9_10",143.50449496534,"cat 9_10","BT",5.895890411
"228",7118,"cat 17_18",182.004611057978,"cat 17_18","BT",5.895890411
"229",7118,"cat 8_9",23.850272956051,"cat 8_9","BT",5.895890411
"230",7118,"cat 3_4",38.5221680555599,"cat 3_4","BT",5.895890411
"231",7118,"cat 1_2",38.0467302390441,"cat 1_2","BT",5.895890411
"232",7118,"cat 12_13",67.8216915732819,"cat 12_13","BT",5.895890411
"233",7118,"cat 4_5",24.7472905364562,"cat 4_5","BT",5.895890411
"234",7118,"cat 14_15",41.5774907563799,"cat 14_15","BT",5.895890411
"235",7118,"cat 7_8",14.3453648086196,"cat 7_8","BT",5.895890411
"236",7118,"cat 6_7",6.62486226295778,"cat 6_7","BT",5.895890411
"237",7118,"cat 15_16",122.25641669761,"cat 15_16","BT",5.895890411
"238",7118,"cat 16_17",65.7012564757913,"cat 16_17","BT",5.895890411
"239",7118,"cat 11_12",5.77487824219241,"cat 11_12","BT",5.895890411
"240",7118,"cat 10_11",24.7133572005991,"cat 10_11","BT",5.895890411
"241",7118,"cat 13_14",99.6211963710144,"cat 13_14","BT",5.895890411
"242",7118,"cat 5_6",15.7040519567812,"cat 5_6","BT",5.895890411
"243",7118,"cat 2_3",60.7239319405355,"cat 2_3","BT",5.895890411
"244",7121,"cat 8_9",12.4664859665018,"cat 8_9","BT",5.898630137
"245",7121,"cat 9_10",101.475369011773,"cat 9_10","BT",5.898630137
"246",7121,"cat 13_14",111.903800015573,"cat 13_14","BT",5.898630137
"247",7121,"cat 12_13",65.2027212426908,"cat 12_13","BT",5.898630137
"248",7121,"cat 7_8",37.8728654432384,"cat 7_8","BT",5.898630137
"249",7121,"cat 1_2",318.033718222844,"cat 1_2","BT",5.898630137
"250",7121,"cat 4_5",597.670185655188,"cat 4_5","BT",5.898630137
"251",7121,"cat 3_4",108.553329977514,"cat 3_4","BT",5.898630137
"252",7121,"cat 11_12",79.9401408364279,"cat 11_12","BT",5.898630137
"253",7121,"cat 2_3",177.94249699673,"cat 2_3","BT",5.898630137
"254",7121,"cat 5_6",9.60217818105753,"cat 5_6","BT",5.898630137
"255",7121,"cat 10_11",58.1581746396285,"cat 10_11","BT",5.898630137
"256",7121,"cat 6_7",17.2383492881001,"cat 6_7","BT",5.898630137
"257",7127,"cat 2_3",60.342610678095,"cat 2_3","BT",5.906849315
