"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"119",7465,"cat 5_6",98.7289924355644,"cat 5_6","TA",3.438356164
"120",7465,"cat 10_11",220.955288962695,"cat 10_11","TA",3.438356164
"121",7465,"cat 7_8",89.9876947361398,"cat 7_8","TA",3.438356164
"122",7465,"cat 8_9",229.8464302756,"cat 8_9","TA",3.438356164
"123",7465,"cat 11_12",78.8360138525326,"cat 11_12","TA",3.438356164
"124",7465,"cat 3_4",30.980554491039,"cat 3_4","TA",3.438356164
"125",7465,"cat 6_7",16.9820779385331,"cat 6_7","TA",3.438356164
"126",7465,"cat 4_5",106.834709584679,"cat 4_5","TA",3.438356164
"127",7465,"cat 12_13",94.7156209127241,"cat 12_13","TA",3.438356164
"128",7465,"cat 1_2",121.126947491559,"cat 1_2","TA",3.438356164
"129",7465,"cat 9_10",181.496703530048,"cat 9_10","TA",3.438356164
"130",7465,"cat 2_3",28.0772105423764,"cat 2_3","TA",3.438356164
"131",7467,"cat 10_11",167.528596967436,"cat 10_11","TA",3.44109589
"132",7467,"cat 8_9",1.36869796219057,"cat 8_9","TA",3.44109589
"133",7467,"cat 13_14",170.471191773321,"cat 13_14","TA",3.44109589
"134",7467,"cat 7_8",39.7853961798208,"cat 7_8","TA",3.44109589
"135",7467,"cat 3_4",51.2176329333987,"cat 3_4","TA",3.44109589
"136",7467,"cat 12_13",82.0664310089328,"cat 12_13","TA",3.44109589
"137",7467,"cat 5_6",74.3256332244675,"cat 5_6","TA",3.44109589
"138",7467,"cat 6_7",23.2788660020868,"cat 6_7","TA",3.44109589
"139",7467,"cat 1_2",88.5057150000368,"cat 1_2","TA",3.44109589
"140",7467,"cat 9_10",59.7544755226106,"cat 9_10","TA",3.44109589
"141",7467,"cat 4_5",36.3197365450651,"cat 4_5","TA",3.44109589
"142",7467,"cat 11_12",75.8727055055217,"cat 11_12","TA",3.44109589
"143",7467,"cat 2_3",35.7039790658825,"cat 2_3","TA",3.44109589
"144",7469,"cat 7_8",171.412847771602,"cat 7_8","TA",3.443835616
"145",7469,"cat 10_11",110.980018649916,"cat 10_11","TA",3.443835616
"146",7469,"cat 5_6",36.042285098682,"cat 5_6","TA",3.443835616
"147",7469,"cat 12_13",54.5028063487,"cat 12_13","TA",3.443835616
"148",7469,"cat 6_7",90.0076450351001,"cat 6_7","TA",3.443835616
"149",7469,"cat 13_14",181.837941524771,"cat 13_14","TA",3.443835616
"150",7469,"cat 8_9",28.2451087659425,"cat 8_9","TA",3.443835616
"151",7469,"cat 9_10",32.4233456762649,"cat 9_10","TA",3.443835616
"152",7469,"cat 2_3",27.1878608598028,"cat 2_3","TA",3.443835616
"153",7469,"cat 4_5",128.869053724865,"cat 4_5","TA",3.443835616
"154",7469,"cat 11_12",75.4608760930844,"cat 11_12","TA",3.443835616
"155",7469,"cat 1_2",119.197020851385,"cat 1_2","TA",3.443835616
"156",7469,"cat 3_4",8.02016687812188,"cat 3_4","TA",3.443835616
"157",7469,"cat 14_15",31.3606724372031,"cat 14_15","TA",3.443835616
"158",7471,"cat 5_6",141.225844373561,"cat 5_6","TA",3.446575342
"159",7471,"cat 13_14",69.2098618056873,"cat 13_14","TA",3.446575342
"160",7471,"cat 10_11",72.0859076279384,"cat 10_11","TA",3.446575342
"161",7471,"cat 12_13",208.13537813802,"cat 12_13","TA",3.446575342
"162",7471,"cat 7_8",85.028475687701,"cat 7_8","TA",3.446575342
"163",7471,"cat 8_9",187.597264652106,"cat 8_9","TA",3.446575342
"164",7471,"cat 15_16",13.7020147145558,"cat 15_16","TA",3.446575342
"165",7471,"cat 1_2",133.226795684244,"cat 1_2","TA",3.446575342
"166",7471,"cat 4_5",88.3498804924716,"cat 4_5","TA",3.446575342
"167",7471,"cat 11_12",11.3929434547086,"cat 11_12","TA",3.446575342
"168",7471,"cat 16_17",36.331587338201,"cat 16_17","TA",3.446575342
"169",7471,"cat 2_3",5.32979109522256,"cat 2_3","TA",3.446575342
"170",7471,"cat 6_7",147.197380811642,"cat 6_7","TA",3.446575342
"171",7471,"cat 14_15",41.4464914662289,"cat 14_15","TA",3.446575342
"172",7471,"cat 9_10",34.3959566450932,"cat 9_10","TA",3.446575342
"173",7471,"cat 3_4",291.973601989399,"cat 3_4","TA",3.446575342
"174",7540,"cat 2_3",284.769302730873,"cat 2_3","TA",3.657534247
"175",7540,"cat 1_2",76.1491612576715,"cat 1_2","TA",3.657534247
"176",7543,"cat 4_5",395.289758046472,"cat 4_5","TA",3.660273973
"177",7543,"cat 5_6",186.369973436095,"cat 5_6","TA",3.660273973
"178",7543,"cat 1_2",10.6299386775517,"cat 1_2","TA",3.660273973
"179",7543,"cat 2_3",11.7773220093066,"cat 2_3","TA",3.660273973
"180",7543,"cat 3_4",421.898247489686,"cat 3_4","TA",3.660273973
